nick,civ,week_start,wins,losses,games,winrate
feedertony,Slavs,2024-10-14,1,0,1,1.00
feedertony,Slavs,2024-10-28,0,1,1,0.00
feedertony,Slavs,2025-01-20,0,1,1,0.00
feedertony,Slavs,2025-01-27,0,1,1,0.00
feedertony,Slavs,2025-09-01,1,0,1,1.00
feedertony,Spanish,2024-01-29,0,1,1,0.00
feedertony,Spanish,2024-03-04,1,0,1,1.00
feedertony,Spanish,2024-03-11,0,1,1,0.00
feedertony,Spanish,2024-03-18,0,1,1,0.00
feedertony,Spanish,2024-03-25,0,1,1,0.00
feedertony,Spanish,2024-04-22,1,0,1,1.00
feedertony,Spanish,2024-06-17,1,0,1,1.00
feedertony,Spanish,2024-09-16,1,0,1,1.00
feedertony,Spanish,2024-10-14,0,1,1,0.00
feedertony,Spanish,2024-12-16,0,1,1,0.00
feedertony,Spanish,2024-12-30,0,2,2,0.00
feedertony,Spanish,2025-11-24,1,0,1,1.00
feedertony,Tatars,2024-03-11,1,0,1,1.00
feedertony,Tatars,2024-04-15,2,1,3,0.67
feedertony,Tatars,2024-07-01,2,0,2,1.00
feedertony,Tatars,2024-08-05,0,1,1,0.00
feedertony,Tatars,2024-09-23,0,1,1,0.00
feedertony,Tatars,2024-10-07,0,1,1,0.00
feedertony,Tatars,2024-10-21,0,1,1,0.00
feedertony,Tatars,2024-10-28,1,1,2,0.50
feedertony,Tatars,2024-11-11,2,0,2,1.00
feedertony,Tatars,2024-12-16,0,1,1,0.00
feedertony,Tatars,2024-12-23,1,0,1,1.00
feedertony,Tatars,2024-12-30,2,1,3,0.67
feedertony,Tatars,2025-02-17,1,0,1,1.00
feedertony,Tatars,2025-03-03,0,1,1,0.00
feedertony,Tatars,2025-06-02,1,0,1,1.00
feedertony,Tatars,2025-11-24,0,1,1,0.00
feedertony,Teutons,2024-01-29,0,1,1,0.00
feedertony,Teutons,2024-03-11,1,0,1,1.00
feedertony,Teutons,2024-03-18,0,1,1,0.00
feedertony,Teutons,2024-06-24,2,1,3,0.67
feedertony,Teutons,2024-11-11,1,0,1,1.00
feedertony,Teutons,2024-12-30,1,1,2,0.50
feedertony,Turks,2024-03-18,1,0,1,1.00
feedertony,Turks,2024-06-03,2,1,3,0.67
feedertony,Turks,2024-10-28,0,1,1,0.00
feedertony,Turks,2024-12-09,0,1,1,0.00
feedertony,Turks,2025-12-01,1,0,1,1.00
feedertony,Vietnamese,2024-03-25,1,1,2,0.50
feedertony,Vietnamese,2024-05-06,0,1,1,0.00
feedertony,Vietnamese,2024-05-20,0,1,1,0.00
feedertony,Vietnamese,2024-08-12,2,0,2,1.00
feedertony,Vietnamese,2024-08-19,1,1,2,0.50
feedertony,Vietnamese,2024-09-09,0,2,2,0.00
feedertony,Vietnamese,2024-10-21,1,0,1,1.00
feedertony,Vietnamese,2024-11-11,1,0,1,1.00
feedertony,Vietnamese,2024-12-16,1,0,1,1.00
feedertony,Vietnamese,2024-12-30,2,0,2,1.00
feedertony,Vietnamese,2025-02-10,0,1,1,0.00
feedertony,Vietnamese,2025-03-03,0,1,1,0.00
feedertony,Vietnamese,2025-07-14,0,1,1,0.00
feedertony,Vietnamese,2025-11-24,1,0,1,1.00
feedertony,Vikings,2024-03-11,1,0,1,1.00
feedertony,Vikings,2024-03-18,1,1,2,0.50
feedertony,Vikings,2024-05-13,0,2,2,0.00
feedertony,Vikings,2024-09-16,1,0,1,1.00
feedertony,Vikings,2024-09-30,1,0,1,1.00
feedertony,Vikings,2024-11-25,1,0,1,1.00
feedertony,Vikings,2025-02-17,1,0,1,1.00
feedertony,Vikings,2025-09-15,0,1,1,0.00
feedertony,Vikings,2025-12-08,1,0,1,1.00
fenrir05,Armenians,2024-02-26,0,1,1,0.00
fenrir05,Bengalis,2026-02-23,1,0,1,1.00
fenrir05,Berbers,2024-08-26,0,1,1,0.00
fenrir05,Britons,2024-04-01,0,1,1,0.00
fenrir05,Bulgarians,2026-02-23,1,0,1,1.00
fenrir05,Burmese,2025-06-16,1,1,2,0.50
fenrir05,Celts,2024-04-01,1,0,1,1.00
fenrir05,Celts,2024-12-30,1,0,1,1.00
fenrir05,Dravidians,2024-04-08,1,1,2,0.50
fenrir05,Goths,2024-02-26,1,0,1,1.00
fenrir05,Hindustanis,2024-04-01,1,0,1,1.00
fenrir05,Huns,2024-04-01,1,0,1,1.00
fenrir05,Japanese,2024-07-15,2,0,2,1.00
fenrir05,Magyars,2024-04-15,0,1,1,0.00
fenrir05,Malians,2024-03-18,1,0,1,1.00
fenrir05,Malians,2024-04-08,0,1,1,0.00
fenrir05,Mapuche,2026-02-23,1,0,1,1.00
fenrir05,Maya,2024-03-18,1,0,1,1.00
fenrir05,Maya,2024-04-22,0,1,1,0.00
fenrir05,Portuguese,2024-12-30,0,1,1,0.00
fenrir05,Romans,2024-02-26,0,1,1,0.00
fenrir05,Romans,2024-03-18,1,0,1,1.00
fenrir05,Shu,2026-02-23,0,1,1,0.00
fenrir05,Spanish,2024-02-26,1,0,1,1.00
fenrir05,Teutons,2024-04-15,0,1,1,0.00
fenrir05,Teutons,2024-08-26,0,1,1,0.00
fenrir05,Teutons,2024-12-30,1,0,1,1.00
fenrir05,Vikings,2024-06-24,0,1,1,0.00
guruGreatest,Armenians,2025-12-22,1,1,2,0.50
guruGreatest,Armenians,2025-12-29,1,0,1,1.00
guruGreatest,Armenians,2026-02-09,1,0,1,1.00
guruGreatest,Armenians,2026-02-16,1,0,1,1.00
guruGreatest,Aztecs,2025-08-18,0,2,2,0.00
guruGreatest,Aztecs,2025-12-01,1,0,1,1.00
guruGreatest,Aztecs,2026-01-26,0,1,1,0.00
guruGreatest,Aztecs,2026-02-16,0,1,1,0.00
guruGreatest,Aztecs,2026-02-23,2,0,2,1.00
guruGreatest,Bengalis,2025-12-01,2,0,2,1.00
guruGreatest,Bengalis,2025-12-29,1,0,1,1.00
guruGreatest,Bengalis,2026-01-19,0,1,1,0.00
guruGreatest,Berbers,2025-12-29,1,0,1,1.00
guruGreatest,Berbers,2026-01-19,0,1,1,0.00
guruGreatest,Berbers,2026-02-23,1,0,1,1.00
guruGreatest,Bohemians,2025-09-08,0,1,1,0.00
guruGreatest,Bohemians,2025-11-24,1,0,1,1.00
guruGreatest,Bohemians,2026-01-19,0,1,1,0.00
guruGreatest,Bohemians,2026-01-26,0,1,1,0.00
guruGreatest,Bohemians,2026-02-16,0,1,1,0.00
guruGreatest,Britons,2025-11-24,2,0,2,1.00
guruGreatest,Britons,2025-12-08,0,1,1,0.00
guruGreatest,Britons,2025-12-15,1,0,1,1.00
guruGreatest,Britons,2025-12-22,1,0,1,1.00
guruGreatest,Britons,2025-12-29,1,0,1,1.00
guruGreatest,Britons,2026-01-05,0,1,1,0.00
guruGreatest,Britons,2026-01-26,0,1,1,0.00
guruGreatest,Britons,2026-02-09,1,0,1,1.00
guruGreatest,Britons,2026-02-16,2,1,3,0.67
guruGreatest,Britons,2026-02-23,1,0,1,1.00
guruGreatest,Bulgarians,2025-12-15,1,0,1,1.00
guruGreatest,Bulgarians,2025-12-29,0,1,1,0.00
guruGreatest,Bulgarians,2026-01-26,1,0,1,1.00
guruGreatest,Bulgarians,2026-02-02,1,0,1,1.00
guruGreatest,Burgundians,2025-12-01,1,0,1,1.00
guruGreatest,Burgundians,2025-12-08,1,0,1,1.00
guruGreatest,Burgundians,2025-12-22,0,1,1,0.00
guruGreatest,Burgundians,2025-12-29,0,1,1,0.00
guruGreatest,Burgundians,2026-01-05,0,1,1,0.00
guruGreatest,Burgundians,2026-01-19,0,1,1,0.00
guruGreatest,Burgundians,2026-02-09,1,0,1,1.00
guruGreatest,Burmese,2025-11-24,0,1,1,0.00
guruGreatest,Burmese,2025-12-29,0,1,1,0.00
guruGreatest,Burmese,2026-01-19,1,0,1,1.00
guruGreatest,Burmese,2026-02-09,0,1,1,0.00
guruGreatest,Burmese,2026-02-16,0,1,1,0.00
guruGreatest,Byzantines,2025-11-17,1,0,1,1.00
guruGreatest,Byzantines,2025-12-22,1,0,1,1.00
guruGreatest,Byzantines,2025-12-29,0,1,1,0.00
guruGreatest,Byzantines,2026-01-12,1,0,1,1.00
guruGreatest,Chinese,2025-11-24,2,0,2,1.00
guruGreatest,Chinese,2025-12-29,1,0,1,1.00
guruGreatest,Chinese,2026-02-23,0,1,1,0.00
guruGreatest,Cumans,2025-09-15,0,1,1,0.00
guruGreatest,Cumans,2025-12-01,0,1,1,0.00
guruGreatest,Cumans,2025-12-22,1,0,1,1.00
guruGreatest,Cumans,2026-02-02,2,0,2,1.00
guruGreatest,Dravidians,2025-12-01,1,1,2,0.50
guruGreatest,Dravidians,2026-01-12,0,2,2,0.00
guruGreatest,Ethiopians,2026-02-02,1,0,1,1.00
guruGreatest,Ethiopians,2026-02-09,1,0,1,1.00
guruGreatest,Franks,2025-12-15,1,0,1,1.00
guruGreatest,Franks,2025-12-22,0,1,1,0.00
guruGreatest,Franks,2025-12-29,0,1,1,0.00
guruGreatest,Franks,2026-02-09,0,1,1,0.00
guruGreatest,Georgians,2025-12-15,2,0,2,1.00
guruGreatest,Georgians,2025-12-22,0,1,1,0.00
guruGreatest,Georgians,2026-01-05,1,0,1,1.00
guruGreatest,Georgians,2026-02-09,0,1,1,0.00
guruGreatest,Goths,2025-12-22,1,0,1,1.00
guruGreatest,Goths,2026-01-26,0,1,1,0.00
guruGreatest,Goths,2026-02-02,1,0,1,1.00
guruGreatest,Gurjaras,2025-12-08,1,0,1,1.00
guruGreatest,Gurjaras,2025-12-22,0,1,1,0.00
guruGreatest,Gurjaras,2026-01-19,1,0,1,1.00
guruGreatest,Hindustanis,2025-12-01,1,0,1,1.00
guruGreatest,Hindustanis,2025-12-15,0,1,1,0.00
guruGreatest,Hindustanis,2025-12-22,0,1,1,0.00
guruGreatest,Hindustanis,2026-01-05,1,1,2,0.50
guruGreatest,Huns,2025-12-01,1,0,1,1.00
guruGreatest,Huns,2025-12-15,1,0,1,1.00
guruGreatest,Huns,2025-12-22,0,1,1,0.00
guruGreatest,Huns,2026-01-19,0,1,1,0.00
guruGreatest,Huns,2026-01-26,0,1,1,0.00
guruGreatest,Huns,2026-02-23,1,1,2,0.50
guruGreatest,Inca,2025-12-22,0,1,1,0.00
guruGreatest,Inca,2025-12-29,1,0,1,1.00
guruGreatest,Inca,2026-02-16,1,0,1,1.00
guruGreatest,Italians,2025-11-24,1,0,1,1.00
guruGreatest,Italians,2025-12-01,0,1,1,0.00
guruGreatest,Italians,2026-01-05,0,2,2,0.00
guruGreatest,Italians,2026-02-16,1,0,1,1.00
guruGreatest,Japanese,2025-12-01,1,2,3,0.33
guruGreatest,Japanese,2025-12-29,0,1,1,0.00
guruGreatest,Japanese,2026-01-19,1,0,1,1.00
guruGreatest,Japanese,2026-01-26,0,1,1,0.00
guruGreatest,Japanese,2026-02-02,1,0,1,1.00
guruGreatest,Japanese,2026-02-16,0,1,1,0.00
guruGreatest,Khmer,2025-12-01,0,1,1,0.00
guruGreatest,Khmer,2025-12-22,0,2,2,0.00
guruGreatest,Khmer,2026-01-12,1,0,1,1.00
guruGreatest,Khmer,2026-01-19,1,0,1,1.00
guruGreatest,Khmer,2026-02-02,0,1,1,0.00
guruGreatest,Khmer,2026-02-23,0,1,1,0.00
guruGreatest,Koreans,2025-11-24,0,1,1,0.00
guruGreatest,Koreans,2026-01-05,1,0,1,1.00
guruGreatest,Koreans,2026-01-19,1,0,1,1.00
guruGreatest,Koreans,2026-02-23,0,1,1,0.00
guruGreatest,Lithuanians,2025-12-01,1,0,1,1.00
guruGreatest,Lithuanians,2025-12-08,0,1,1,0.00
guruGreatest,Lithuanians,2025-12-22,0,1,1,0.00
guruGreatest,Lithuanians,2025-12-29,0,1,1,0.00
guruGreatest,Lithuanians,2026-01-12,1,0,1,1.00
guruGreatest,Lithuanians,2026-01-26,0,1,1,0.00
guruGreatest,Lithuanians,2026-02-16,1,0,1,1.00
guruGreatest,Magyars,2025-11-24,1,0,1,1.00
guruGreatest,Magyars,2026-01-12,0,1,1,0.00
guruGreatest,Magyars,2026-02-09,0,2,2,0.00
guruGreatest,Malay,2025-08-18,0,1,1,0.00
guruGreatest,Malay,2025-12-08,0,1,1,0.00
guruGreatest,Malay,2025-12-15,0,1,1,0.00
guruGreatest,Malay,2025-12-22,0,1,1,0.00
guruGreatest,Malay,2026-01-05,0,1,1,0.00
guruGreatest,Malay,2026-02-09,1,1,2,0.50
guruGreatest,Malians,2025-11-17,0,1,1,0.00
guruGreatest,Malians,2025-12-22,2,1,3,0.67
guruGreatest,Malians,2025-12-29,2,0,2,1.00
guruGreatest,Malians,2026-01-05,1,0,1,1.00
guruGreatest,Malians,2026-01-19,1,0,1,1.00
guruGreatest,Malians,2026-01-26,1,0,1,1.00
guruGreatest,Malians,2026-02-02,0,1,1,0.00
guruGreatest,Maya,2025-12-08,0,1,1,0.00
guruGreatest,Maya,2025-12-22,1,0,1,1.00
guruGreatest,Maya,2025-12-29,3,1,4,0.75
guruGreatest,Maya,2026-01-19,1,0,1,1.00
guruGreatest,Maya,2026-02-23,0,1,1,0.00
guruGreatest,Mongols,2025-09-08,0,1,1,0.00
guruGreatest,Mongols,2025-12-01,0,1,1,0.00
guruGreatest,Mongols,2025-12-15,0,1,1,0.00
guruGreatest,Mongols,2025-12-22,1,1,2,0.50
guruGreatest,Mongols,2025-12-29,1,0,1,1.00
guruGreatest,Mongols,2026-01-26,0,1,1,0.00
guruGreatest,Persians,2025-11-24,1,0,1,1.00
guruGreatest,Persians,2025-12-01,1,0,1,1.00
guruGreatest,Persians,2025-12-08,1,0,1,1.00
guruGreatest,Persians,2025-12-22,0,1,1,0.00
guruGreatest,Persians,2025-12-29,0,2,2,0.00
guruGreatest,Persians,2026-02-02,1,0,1,1.00
guruGreatest,Persians,2026-02-16,0,1,1,0.00
guruGreatest,Poles,2025-08-18,0,1,1,0.00
guruGreatest,Poles,2025-12-01,1,2,3,0.33
guruGreatest,Poles,2025-12-15,1,0,1,1.00
guruGreatest,Poles,2025-12-22,1,0,1,1.00
guruGreatest,Poles,2026-01-12,1,0,1,1.00
guruGreatest,Poles,2026-02-16,2,0,2,1.00
guruGreatest,Poles,2026-02-23,1,0,1,1.00
guruGreatest,Portuguese,2025-12-22,1,0,1,1.00
guruGreatest,Portuguese,2026-01-05,0,1,1,0.00
guruGreatest,Portuguese,2026-02-16,1,0,1,1.00
guruGreatest,Romans,2025-11-24,1,0,1,1.00
guruGreatest,Romans,2025-12-01,0,1,1,0.00
guruGreatest,Romans,2026-01-12,0,1,1,0.00
guruGreatest,Romans,2026-02-23,0,1,1,0.00
guruGreatest,Saracens,2025-11-24,1,0,1,1.00
guruGreatest,Saracens,2025-12-01,1,0,1,1.00
guruGreatest,Saracens,2025-12-15,0,1,1,0.00
guruGreatest,Saracens,2026-01-05,0,1,1,0.00
guruGreatest,Sicilians,2025-12-01,2,0,2,1.00
guruGreatest,Sicilians,2025-12-15,1,0,1,1.00
guruGreatest,Sicilians,2025-12-29,1,0,1,1.00
guruGreatest,Sicilians,2026-01-12,1,0,1,1.00
guruGreatest,Sicilians,2026-01-26,1,1,2,0.50
guruGreatest,Sicilians,2026-02-02,1,1,2,0.50
guruGreatest,Slavs,2025-10-20,1,0,1,1.00
guruGreatest,Slavs,2025-11-24,1,0,1,1.00
guruGreatest,Slavs,2025-12-22,1,1,2,0.50
guruGreatest,Slavs,2026-01-12,1,0,1,1.00
guruGreatest,Slavs,2026-01-26,1,0,1,1.00
guruGreatest,Slavs,2026-02-23,0,1,1,0.00
guruGreatest,Spanish,2025-12-08,0,1,1,0.00
guruGreatest,Spanish,2025-12-22,1,0,1,1.00
guruGreatest,Spanish,2025-12-29,2,0,2,1.00
guruGreatest,Spanish,2026-02-16,1,1,2,0.50
guruGreatest,Tatars,2025-11-24,0,1,1,0.00
guruGreatest,Tatars,2025-12-01,0,1,1,0.00
guruGreatest,Tatars,2026-01-19,1,0,1,1.00
guruGreatest,Tatars,2026-02-09,0,1,1,0.00
guruGreatest,Teutons,2025-12-01,1,0,1,1.00
guruGreatest,Teutons,2025-12-15,0,1,1,0.00
guruGreatest,Teutons,2026-02-02,1,1,2,0.50
guruGreatest,Teutons,2026-02-23,0,1,1,0.00
guruGreatest,Turks,2025-12-15,1,0,1,1.00
guruGreatest,Turks,2026-01-26,1,1,2,0.50
guruGreatest,Turks,2026-02-09,0,1,1,0.00
guruGreatest,Vietnamese,2025-08-18,1,1,2,0.50
guruGreatest,Vietnamese,2025-11-24,0,1,1,0.00
guruGreatest,Vietnamese,2025-12-08,1,0,1,1.00
guruGreatest,Vietnamese,2025-12-22,1,2,3,0.33
guruGreatest,Vietnamese,2026-01-19,1,0,1,1.00
guruGreatest,Vikings,2025-11-24,1,0,1,1.00
guruGreatest,Vikings,2025-12-15,1,0,1,1.00
guruGreatest,Vikings,2025-12-22,1,0,1,1.00
guruGreatest,Vikings,2026-01-19,1,0,1,1.00
guruGreatest,Vikings,2026-01-26,1,0,1,1.00
guruGreatest,Vikings,2026-02-09,1,0,1,1.00
guruGreatest,Vikings,2026-02-16,0,1,1,0.00
guruGreatest,Vikings,2026-02-23,0,1,1,0.00
newisyou,Armenians,2025-10-20,0,1,1,0.00
newisyou,Armenians,2026-01-19,0,1,1,0.00
newisyou,Aztecs,2025-10-06,0,1,1,0.00
newisyou,Aztecs,2025-12-29,0,1,1,0.00
newisyou,Bengalis,2025-12-08,0,1,1,0.00
newisyou,Bengalis,2025-12-15,1,0,1,1.00
newisyou,Berbers,2025-08-04,1,1,2,0.50
newisyou,Berbers,2025-12-15,0,1,1,0.00
newisyou,Berbers,2026-02-09,1,0,1,1.00
newisyou,Bohemians,2025-08-04,1,1,2,0.50
newisyou,Bohemians,2025-09-15,0,1,1,0.00
newisyou,Bohemians,2025-12-29,0,1,1,0.00
newisyou,Britons,2025-09-22,1,0,1,1.00
newisyou,Britons,2026-01-19,0,1,1,0.00
newisyou,Bulgarians,2025-08-11,1,0,1,1.00
newisyou,Bulgarians,2025-12-22,1,0,1,1.00
newisyou,Bulgarians,2025-12-29,0,2,2,0.00
newisyou,Burgundians,2025-09-15,0,2,2,0.00
newisyou,Burgundians,2025-09-22,1,0,1,1.00
newisyou,Burgundians,2026-02-09,0,1,1,0.00
newisyou,Burgundians,2026-02-23,1,0,1,1.00
newisyou,Burmese,2025-09-29,0,1,1,0.00
newisyou,Burmese,2025-10-20,1,0,1,1.00
newisyou,Burmese,2025-12-22,0,1,1,0.00
newisyou,Burmese,2026-02-16,1,0,1,1.00
newisyou,Byzantines,2025-09-29,0,1,1,0.00
newisyou,Byzantines,2025-11-17,1,0,1,1.00
newisyou,Byzantines,2025-12-15,0,1,1,0.00
newisyou,Byzantines,2025-12-29,0,1,1,0.00
newisyou,Celts,2025-09-15,1,0,1,1.00
newisyou,Celts,2025-09-29,1,0,1,1.00
newisyou,Celts,2025-10-20,0,1,1,0.00
newisyou,Celts,2025-12-01,0,1,1,0.00
newisyou,Celts,2025-12-08,1,0,1,1.00
newisyou,Celts,2025-12-22,1,0,1,1.00
newisyou,Celts,2026-02-02,1,0,1,1.00
newisyou,Chinese,2025-12-29,0,1,1,0.00
newisyou,Chinese,2026-02-02,1,0,1,1.00
newisyou,Chinese,2026-02-16,1,1,2,0.50
newisyou,Cumans,2025-09-15,2,1,3,0.67
newisyou,Cumans,2025-10-13,1,0,1,1.00
newisyou,Cumans,2025-12-08,0,1,1,0.00
newisyou,Cumans,2025-12-15,0,1,1,0.00
newisyou,Cumans,2026-01-05,0,1,1,0.00
newisyou,Cumans,2026-02-09,1,1,2,0.50
newisyou,Dravidians,2025-09-08,0,2,2,0.00
newisyou,Dravidians,2025-09-15,0,1,1,0.00
newisyou,Dravidians,2025-12-08,0,1,1,0.00
newisyou,Dravidians,2025-12-22,0,1,1,0.00
newisyou,Dravidians,2026-02-23,0,1,1,0.00
newisyou,Ethiopians,2025-09-22,3,0,3,1.00
newisyou,Ethiopians,2025-09-29,0,1,1,0.00
newisyou,Ethiopians,2025-12-22,0,1,1,0.00
newisyou,Ethiopians,2026-02-09,0,1,1,0.00
newisyou,Franks,2025-09-29,1,1,2,0.50
newisyou,Franks,2025-11-10,0,1,1,0.00
newisyou,Georgians,2025-12-08,1,0,1,1.00
newisyou,Goths,2025-12-15,0,1,1,0.00
newisyou,Gurjaras,2025-08-25,0,1,1,0.00
newisyou,Gurjaras,2025-09-15,1,0,1,1.00
newisyou,Gurjaras,2025-11-17,0,1,1,0.00
newisyou,Gurjaras,2025-12-29,1,0,1,1.00
newisyou,Hindustanis,2025-10-20,0,1,1,0.00
newisyou,Hindustanis,2025-12-08,1,0,1,1.00
newisyou,Hindustanis,2025-12-15,1,0,1,1.00
newisyou,Huns,2025-12-29,1,0,1,1.00
newisyou,Huns,2026-01-19,0,1,1,0.00
newisyou,Huns,2026-02-09,0,1,1,0.00
newisyou,Inca,2025-09-08,1,0,1,1.00
newisyou,Inca,2025-10-06,0,1,1,0.00
newisyou,Inca,2025-12-01,0,1,1,0.00
newisyou,Italians,2025-09-29,1,0,1,1.00
newisyou,Italians,2025-10-20,1,0,1,1.00
newisyou,Italians,2025-12-08,1,0,1,1.00
newisyou,Japanese,2025-11-17,0,1,1,0.00
newisyou,Japanese,2025-12-22,0,1,1,0.00
newisyou,Jurchens,2025-09-15,0,1,1,0.00
newisyou,Jurchens,2025-09-22,1,0,1,1.00
newisyou,Jurchens,2025-12-01,0,1,1,0.00
newisyou,Jurchens,2025-12-08,0,1,1,0.00
newisyou,Jurchens,2025-12-22,1,1,2,0.50
newisyou,Jurchens,2026-01-05,1,0,1,1.00
newisyou,Jurchens,2026-01-19,0,1,1,0.00
newisyou,Jurchens,2026-02-23,1,0,1,1.00
newisyou,Khitans,2025-08-04,0,1,1,0.00
newisyou,Khitans,2026-02-02,0,2,2,0.00
newisyou,Khmer,2025-12-22,0,1,1,0.00
newisyou,Khmer,2026-02-23,1,0,1,1.00
newisyou,Koreans,2025-09-22,0,1,1,0.00
newisyou,Koreans,2025-10-20,1,0,1,1.00
newisyou,Koreans,2025-11-17,0,1,1,0.00
newisyou,Lithuanians,2025-09-29,1,0,1,1.00
newisyou,Lithuanians,2026-01-26,0,1,1,0.00
newisyou,Magyars,2025-09-15,1,0,1,1.00
newisyou,Magyars,2025-10-20,1,0,1,1.00
newisyou,Magyars,2025-12-08,0,1,1,0.00
newisyou,Magyars,2025-12-15,1,0,1,1.00
newisyou,Magyars,2026-02-23,0,1,1,0.00
newisyou,Malay,2025-10-06,2,0,2,1.00
newisyou,Malians,2025-07-07,1,0,1,1.00
newisyou,Malians,2025-08-18,0,1,1,0.00
newisyou,Malians,2025-09-29,1,0,1,1.00
newisyou,Malians,2025-12-22,1,0,1,1.00
newisyou,Malians,2025-12-29,1,0,1,1.00
newisyou,Malians,2026-01-26,1,0,1,1.00
newisyou,Maya,2025-09-22,1,0,1,1.00
newisyou,Maya,2025-09-29,0,1,1,0.00
newisyou,Maya,2025-10-20,1,0,1,1.00
newisyou,Maya,2026-02-09,1,0,1,1.00
newisyou,Mongols,2025-09-08,1,0,1,1.00
newisyou,Mongols,2025-09-22,1,0,1,1.00
newisyou,Mongols,2025-12-29,1,0,1,1.00
newisyou,Persians,2025-06-30,0,1,1,0.00
newisyou,Persians,2025-09-15,0,1,1,0.00
newisyou,Persians,2025-09-29,1,0,1,1.00
newisyou,Persians,2025-11-10,1,0,1,1.00
newisyou,Persians,2025-12-15,0,1,1,0.00
newisyou,Portuguese,2025-10-20,1,1,2,0.50
newisyou,Portuguese,2025-11-10,0,1,1,0.00
newisyou,Portuguese,2025-12-29,0,1,1,0.00
newisyou,Portuguese,2026-01-05,0,1,1,0.00
newisyou,Portuguese,2026-02-02,0,1,1,0.00
newisyou,Romans,2025-09-15,1,0,1,1.00
newisyou,Romans,2025-12-01,0,1,1,0.00
newisyou,Romans,2026-02-23,0,1,1,0.00
newisyou,Saracens,2026-02-02,1,0,1,1.00
newisyou,Shu,2025-12-22,1,0,1,1.00
newisyou,Shu,2025-12-29,0,1,1,0.00
newisyou,Shu,2026-01-26,0,1,1,0.00
newisyou,Sicilians,2025-06-16,0,1,1,0.00
newisyou,Sicilians,2025-08-25,0,1,1,0.00
newisyou,Sicilians,2026-02-23,1,0,1,1.00
newisyou,Slavs,2025-08-11,0,1,1,0.00
newisyou,Slavs,2025-11-17,1,0,1,1.00
newisyou,Slavs,2025-12-22,1,0,1,1.00
newisyou,Spanish,2025-07-28,1,0,1,1.00
newisyou,Spanish,2025-12-15,1,0,1,1.00
newisyou,Spanish,2026-01-05,1,0,1,1.00
newisyou,Teutons,2026-02-09,0,1,1,0.00
newisyou,Turks,2025-09-29,0,2,2,0.00
newisyou,Turks,2025-10-06,0,1,1,0.00
newisyou,Turks,2025-10-13,0,2,2,0.00
newisyou,Turks,2025-10-20,1,0,1,1.00
newisyou,Vietnamese,2025-09-22,1,1,2,0.50
newisyou,Vietnamese,2025-09-29,0,1,1,0.00
newisyou,Vietnamese,2025-12-08,1,0,1,1.00
newisyou,Vietnamese,2025-12-15,0,1,1,0.00
newisyou,Vietnamese,2026-01-05,0,1,1,0.00
newisyou,Vikings,2025-10-20,0,1,1,0.00
newisyou,Vikings,2025-12-08,1,0,1,1.00
newisyou,Vikings,2025-12-22,0,1,1,0.00
newisyou,Vikings,2026-01-05,1,0,1,1.00
newisyou,Vikings,2026-02-23,0,1,1,0.00
newisyou,Wei,2025-07-07,1,1,2,0.50
newisyou,Wei,2025-09-15,1,0,1,1.00
newisyou,Wei,2025-09-29,1,1,2,0.50
newisyou,Wei,2025-12-01,1,1,2,0.50
newisyou,Wei,2025-12-08,1,0,1,1.00
newisyou,Wei,2025-12-22,1,0,1,1.00
newisyou,Wu,2025-09-15,1,0,1,1.00
newisyou,Wu,2025-10-13,1,0,1,1.00
newisyou,Wu,2025-12-15,0,1,1,0.00
ninjavarier,Armenians,2024-03-18,0,1,1,0.00
ninjavarier,Armenians,2024-05-13,1,0,1,1.00
ninjavarier,Armenians,2024-06-10,0,2,2,0.00
ninjavarier,Aztecs,2024-03-11,1,0,1,1.00
ninjavarier,Aztecs,2024-04-29,1,0,1,1.00
ninjavarier,Aztecs,2026-02-09,0,1,1,0.00
ninjavarier,Bengalis,2024-04-29,1,0,1,1.00
ninjavarier,Berbers,2024-02-12,0,1,1,0.00
ninjavarier,Berbers,2024-03-11,1,0,1,1.00
ninjavarier,Berbers,2024-10-07,0,1,1,0.00
ninjavarier,Bohemians,2024-02-12,0,1,1,0.00
ninjavarier,Bohemians,2024-02-19,2,0,2,1.00
ninjavarier,Bohemians,2024-03-04,0,1,1,0.00
ninjavarier,Bohemians,2026-02-09,0,1,1,0.00
ninjavarier,Britons,2024-05-06,0,1,1,0.00
ninjavarier,Britons,2024-06-17,0,1,1,0.00
ninjavarier,Britons,2024-10-28,0,1,1,0.00
ninjavarier,Britons,2025-08-11,0,1,1,0.00
ninjavarier,Britons,2026-02-23,1,0,1,1.00
ninjavarier,Bulgarians,2024-05-06,1,0,1,1.00
ninjavarier,Bulgarians,2024-08-19,0,1,1,0.00
ninjavarier,Burgundians,2024-04-01,1,0,1,1.00
ninjavarier,Burgundians,2024-06-10,0,1,1,0.00
ninjavarier,Burgundians,2025-08-11,0,1,1,0.00
ninjavarier,Burmese,2024-03-18,0,1,1,0.00
ninjavarier,Burmese,2024-10-07,0,1,1,0.00
ninjavarier,Burmese,2024-10-14,1,1,2,0.50
ninjavarier,Burmese,2024-10-28,1,0,1,1.00
ninjavarier,Burmese,2025-07-07,1,0,1,1.00
ninjavarier,Byzantines,2024-03-11,0,1,1,0.00
ninjavarier,Celts,2024-03-04,1,0,1,1.00
ninjavarier,Celts,2024-03-11,1,0,1,1.00
